kiscourseid,url,degree_type,degree_title,a_level_grade_req,a_level_subject_reqs,ib_grade_req,ib_subject_req
403,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00616/bsc-neuroscience-with-a-modern-language/,BSc,Neuroscience with a Modern Language,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A-level will receive an offer of AAB. Those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A-level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate’s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive. Language entry requirements In addition to the above, each language has specific entry requirements. French : an A-level in French (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. German : an A-level in German (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Spanish : an A-level in Spanish (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Italian: an A-level in Italian (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Japanese : no prior knowledge of Japanese is assumed, but evidence of linguistic proficiency is required, eg GCSE grade 7 or A in a foreign language. Chemistry AS-level (minimum grade B) is essential. If you do not have AS-level Chemistry, we would require a full A-level in Chemistry (normally grade A). Mandarin : no prior knowledge of Mandarin is assumed, but evidence of linguistic proficiency is required, eg GCSE grade 7 or A in a foreign language. Chemistry AS-level (grade B) is essential. If you do not have AS-level Chemistry, we would require a full A-level in Chemistry (normally grade A).",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two sciences, normally Biology and Chemistry."
406,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00290/ba-linguistics-and-spanish/,BA,Linguistics and Spanish,ABB,Grades ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
407,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00602/bsc-medical-biochemistry/,BSc,Medical Biochemistry,AAA,"We require grades AAA-AAB, including grades AA in Chemistry and one of Biology, Physics and Mathematics (the Core Sciences). Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking Chemistry and no other Core Science subject, we can consider you for an AAA offer if you are also sitting an A level in Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate’s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including Chemistry and another science subject, normally Biology."
408,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00173/ba-arabic-studies/,BA,Arabic Studies,ABB,Grades ABB. This course is designed for students whose Arabic level is beginners only. We prefer applicants to offer at least one essay based subject at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
409,https://www.manchester.ac.uk/study/undergraduate/courses/2025/07052/ba-criminology/,BA,Criminology,AAB,"AAB We do not accept two A/S Levels grades in place of one A Level. Applicants must be studying at least one of the following A Level subjects: Law; Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full. A-levels from the list of acceptable subjects above.",35,"6,6,5 at Higher level, 35 points overall."
410,https://www.manchester.ac.uk/study/undergraduate/courses/2025/06817/ba-linguistics-and-chinese/,BA,Linguistics and Chinese,ABB,Grades ABB. This programme is designed for students whose level of Mandarin Chinese at entry ranges from complete beginner to approximately A-level standard. It is not suitable for students whose first language is Chinese.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
413,https://www.manchester.ac.uk/study/undergraduate/courses/2025/03519/bsc-management/,BSc,Management,AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Management / BSc (Hons) Management (Specialism) / BSc (Hons) International Management: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36Â points overall.Â 6,6,6 in Higher Level subjects."
414,https://www.manchester.ac.uk/study/undergraduate/courses/2025/18515/bsc-international-management/,BSc,International Management,AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) Management / BSc (Hons) Management (Specialism) / BSc (Hons) International Management: Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
415,https://www.manchester.ac.uk/study/undergraduate/courses/2025/05136/baecon-economics-and-finance/,BAEcon,Economics and Finance,AAA,"AAA We do not accept two A/S Levels grades in place of one A-level. Applicants must be studying at least one of the following A-level subjects: Accounting, Anthropology, Business Studies, Classics, Economics, English Language/Literature, Further Mathematics, Geography, History, Law, Mathematics, Modern Languages, Philosophy, Politics, Psychology, Religious Studies, Sociology, Use of Mathematics and World Development. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full. A-levels from the list of acceptable subjects above.",36,"6,6,6 at Higher level, 36 points overall."
417,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09224/bsc-international-business-finance-and-economics/,BSc,"International Business, Finance and Economics",AAA,"Grades AAA. Native language A-Levels are accepted. General Studies is normally accepted if one of four A-Levels passed in the same sitting. In most circumstances we will expect candidates to complete three A-Levels in one sitting to demonstrate the ability to manage a high level and volume of study. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. Preferred A-Level subjects We will consider the subjects you have taken in addition to your individual grades. Due to the popularity of our courses we may prioritise applicants based on the number of preferred subjects that they are studying. We may also take into consideration the combination of subjects taken. Please use the list below to check our preferred subjects for BSc (Hons) International Business, Finance and Economics. Accounting, Business Studies, Economics, English Language/Literature, Geography, Government and Politics, Law, Mathematics/Further Mathematics, Politics, Psychology, Quantitative Methods, Sociology and Statistics.",36,"36 points overall.Â 6,6,6 in Higher Level subjects."
427,https://www.manchester.ac.uk/study/undergraduate/courses/2025/09248/ba-english-literature-with-creative-writing/,BA,English Literature with Creative Writing,,"Grades AAA, including English Literature, or English Language & Literature (ie. not English Language alone). General Studies is welcomed but not normally included as part of the standard offer. AS-levels are not accepted in place of an A-level. The University recognises the benefit of the Extended Project Qualification (EPQ) and the opportunities it provides for applicants to develop independent study and research skills. We strongly encourage you to provide information about the EPQ in your personal statement and at interview. For this programme, as well as the regular conditions of offer, we may make students who are currently taking or completed the EPQ an alternative offer. For this course it would be AAB with A in English Literature plus the Extended Project at Grade A. A-level exams should be taken at the same sitting, after no more than two years of study. If you have studied an advanced curriculum, where the examinations are spread over three years, consideration for an offer will be at the discretion of the admissions tutor. We may also require further information, in order to make an informed judgment on your application. If your predicted grades are at the lower end of our advertised range and you are not studying the EPQ please contact the School to discuss your application as the School considers all applications holistically.",36,"36 points overall. 6,6,6 in Higher Level subjects to include 6 in English Literature, or English Language & Literature (ie. not English Language alone)."
44,https://www.manchester.ac.uk/study/undergraduate/courses/2025/02026/mphys-physics-with-study-in-europe/,MPhys,Physics with Study in Europe,A*A*A,"A*A*A, including A* in Physics and A* in Mathematics or Further Mathematics. If you do not have the required grades or subjects you may want to consider our integrated foundation year . Practical skills are a crucial part of science education and therefore there will be a requirement to pass the practical element of any science A-level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",38,"Applicants must demonstrate a broad general education, typically a minimum of five GCSEs/iGCSEs, including acceptable levels of literacy and numeracy, equivalent to at least grade 4/C in GCSE/iGCSE English Language, including grade 1 or 2 in the oral exam component if applicable, and grade 4/C in GCSE/iGCSE Mathematics.Â"
45,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00639/bsc-physics-with-astrophysics/,BSc,Physics with Astrophysics,A*A*A,"A*A*A, including A* in Physics and A* in Mathematics or Further Mathematics. If you do not have the required grades or subjects you may want to consider our integrated foundation year . Practical skills are a crucial part of science education and therefore there will be a requirement to pass the practical element of any science A-level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",38,"Applicants must demonstrate a broad general education, typically a minimum of five GCSEs/iGCSEs, including acceptable levels of literacy and numeracy, equivalent to at least grade 4/C in GCSE/iGCSE English Language, including grade 1 or 2 in the oral exam component if applicable, and grade 4/C in GCSE/iGCSE Mathematics.Â"
46,https://www.manchester.ac.uk/study/undergraduate/courses/2025/02029/mphys-physics-with-theoretical-physics/,MPhys,Physics with Theoretical Physics,A*A*A,"A*A*A, including A* in Physics and A* in Mathematics or Further Mathematics. If you do not have the required grades or subjects you may want to consider our integrated foundation year . Practical skills are a crucial part of science education and therefore there will be a requirement to pass the practical element of any science A-level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",38,"Applicants must demonstrate a broad general education, typically a minimum of five GCSEs/iGCSEs, including acceptable levels of literacy and numeracy, equivalent to at least grade 4/C in GCSE/iGCSE English Language, including grade 1 or 2 in the oral exam component if applicable, and grade 4/C in GCSE/iGCSE Mathematics.Â"
49,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00167/ba-ancient-history-and-archaeology/,BA,Ancient History and Archaeology,,ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
5,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00169/ba-ancient-history/,BA,Ancient History,ABB,Grades ABB. A-level subjects will normally include at least one subject which has a written element (ie. which is not a purely practical programme).,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
50,https://www.manchester.ac.uk/study/undergraduate/courses/2025/12037/ba-american-studies-3-years/,BA,American Studies,ABB,"Grades ABB to include an essay-based subject such as English, History or Politics. A-level exams should be taken at the same sitting, after no more than two years of study. If you have studied an advanced curriculum, where the examinations are spread over three years, consideration for an offer will be at the discretion of the admissions tutor. We may also require further information, in order to make an informed judgment on your application.",34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
54,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00257/ba-history-and-french/,BA,History and French,AAB,AAB includingA in History. We offer French language at Beginners or Advanced level. If you are taking A Level French we will require grade B and you will be placed in the Advanced stream.,35,"35 points overall.Â 6,6,5 in Higher Level subjects (including 6 in History)"
55,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00291/ba-linguistics/,BA,Linguistics,,ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
57,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00305/ba-french-and-russian/,BA,French and Russian,ABB,Grades ABB including French and/or Russian. You will be placed in the Advanced stream for your post A Level Language(s) (requirement of grade B or above) and the beginners stream if you have not studied the language at A Level. Only one language can be studied at beginners level.,34,"34 points overall. 6,5,5 in Higher Level subjects including French or Russian."
59,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00289/ba-linguistics-and-sociology/,BA,Linguistics and Sociology,,ABB.,34,"34 points overall.Â 6,5,5 in Higher Level subjects"
6,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00183/ba-classical-studies/,BA,Classical Studies,ABB,"ABB. A-level subjects will normally include at least one essay based subject such as English, History or Politics.",34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
60,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00292/ba-linguistics-and-russian/,BA,Linguistics and Russian,ABB,Grades ABB.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
62,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00249/ba-spanish-portuguese-and-latin-american-studies/,BA,"Spanish, Portuguese and Latin American Studies",ABB,Grades ABB including Spanish.,34,"34 points overall.Â 6,5,5 in Higher Level subjects including Spanish"
63,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00572/bsc-genetics-with-industrial-professional-experience/,BSc,Genetics with Industrial/Professional Experience,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
64,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00524/bsc-biology/,BSc,Biology,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
65,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00532/bsc-biomedical-sciences/,BSc,Biomedical Sciences,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
66,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00573/bsc-genetics-with-a-modern-language/,BSc,Genetics with a Modern Language,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A-level will receive an offer of AAB. Those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A-level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate’s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive. Language entry requirements In addition to the above, each language has specific entry requirements. French : an A-level in French (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. German : an A-level in German (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Spanish : an A-level in Spanish (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Italian: an A-level in Italian (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Japanese : no prior knowledge of Japanese is assumed, but evidence of linguistic proficiency is required, eg GCSE grade 7 or A in a foreign language. Chemistry AS-level (minimum grade B) is essential. If you do not have AS-level Chemistry, we would require a full A-level in Chemistry (normally grade A). Mandarin : no prior knowledge of Mandarin is assumed, but evidence of linguistic proficiency is required, eg GCSE grade 7 or A in a foreign language. Chemistry AS-level (grade B) is essential. If you do not have AS-level Chemistry, we would require a full A-level in Chemistry (normally grade A).",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two sciences, normally Biology and Chemistry."
67,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00600/bsc-medical-biochemistry-with-industrial-professional-experience/,BSc,Medical Biochemistry with Industrial/Professional Experience,AAA,"We require grades AAA-AAB, including grades AA in Chemistry and one of Biology, Physics and Mathematics (the Core Sciences). Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking Chemistry and no other Core Science subject, we can consider you for an AAA offer if you are also sitting an A level in Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate’s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including Chemistry and another science subject, normally Biology."
69,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00526/bsc-biology-with-industrial-professional-experience/,BSc,Biology with Industrial/Professional Experience,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two science subjects, normally Biology and Chemistry."
71,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00527/bsc-biology-with-a-modern-language/,BSc,Biology with a Modern Language,AAA,"We require grades AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences). You must have a minimum of grades AA in at least two Core Sciences. Applicants predicted/who have achieved a B in their third A-level will receive an offer of AAB. Those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A-level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate’s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive. Language entry requirements In addition to the above, each language has specific entry requirements. French : an A-level in French (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. German : an A-level in German (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Spanish : an A-level in Spanish (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Italian: an A-level in Italian (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Japanese : no prior knowledge of Japanese is assumed, but evidence of linguistic proficiency is required, eg GCSE grade 7 or A in a foreign language. Chemistry AS-level (minimum grade B) is essential. If you do not have AS-level Chemistry, we would require a full A-level in Chemistry (normally grade A). Mandarin : no prior knowledge of Mandarin is assumed, but evidence of linguistic proficiency is required, eg GCSE grade 7 or A in a foreign language. Chemistry AS-level (grade B) is essential. If you do not have AS-level Chemistry, we would require a full A-level in Chemistry (normally grade A).",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including two sciences, normally Biology and Chemistry."
73,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00519/bsc-biochemistry-with-industrial-professional-experience/,BSc,Biochemistry with Industrial/Professional Experience,AAA,"We require grades AAA-AAB, including grades AA in Chemistry and one of Biology, Physics and Mathematics (the Core Sciences). Applicants predicted/who have achieved a B in their third A level will receive an offer of AAB, while those predicted/who have achieved an A or A* will be eligible for an offer of AAA. If you are taking Chemistry and no other Core Science subject, we can consider you for an AAA offer if you are also sitting an A level in Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate. A-levels. For example Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. We believe that practical skills in the sciences are integral to a candidate’s understanding and appreciation of these subjects. Therefore we encourage all applicants to undertake any practical skills assessment if it is available in their qualification. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offers you will receive.",35,"35-36 points overall with 6, 6, 5 to 6, 6, 6 at Higher Level including Chemistry and another science subject, normally Biology."
74,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00350/ba-philosophy/,BA,Philosophy,ABB,"ABB We do not accept two A/S Levels grades in place of one A Level. Applicants must be studying at least one of the following A-level subjects: Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept the combination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full. A-levels from the list of acceptable subjects above.",34,"6,5,5 at Higher level, 34 points overall."
75,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00154/ba-politics-philosophy-and-economics/,BA,"Politics, Philosophy and Economics",AAA,"AAA We do not accept two A/S Levels grades in place of one A Level. Applicants must be studying at least one of the following A-level subjects: Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept thecombination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full. A-levels from the list of acceptable subjects above.",36,"6,6,6 at Higher level, 36 points overall."
77,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00058/ba-chinese-studies/,BA,Chinese Studies,ABB,Grades ABB. This programme is designed for students whose level of Mandarin Chineseat entry ranges from complete beginner to approximately A-level standard. It is not suitable for studentswhose first language is Chinese. We prefer students to offer at least one Humanities subject at A Level.,34,"34Â points overall.Â 6,5,5 in Higher Level subjects"
78,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00063/ba-french-and-chinese/,BA,French and Chinese,ABB,Grades ABB including French or Chinese. You will be placed in the Advanced stream for your post A Level language(s) and the beginners stream if you have not studied the language at A Level. Only one language can be studied at beginners level. This programme is designed for students whose level of Mandarin Chinese at entry ranges from complete beginner to approximately A-level standard. It is not suitable for students whose first language is Chinese.,34,"34 points overall. 6,5,5 in Higher Level subjects including French or Chinese."
79,https://www.manchester.ac.uk/study/undergraduate/courses/2025/00064/ba-german-and-chinese/,BA,German and Chinese,ABB,Grades ABB including German or Chinese. This programme is designed for students whose level of Mandarin Chinese at entry ranges from complete beginner to approximately A-level standard. It is not suitable for students whose first language is Chinese.,34,"34 points overall. 6,5,5 in Higher Level subjects including German or Chinese."
